"spp","area_code","abundance","region","altitude","life_form","indumentum","thickness","grad","site","ab.rare","combined","fixed"
"sp011","MR800",0,"MR",800,"ep","ausente","coriacea",0.5724285714,20,"rare",-7.76404814201912,-7.430026854275
"sp011","PR800",0,"PR",800,"ep","ausente","coriacea",0.5724285714,21,"rare",-7.35757375654538,-7.43544084447986
"sp011","GR1000",0,"GR",1000,"ep","ausente","coriacea",0.7152857143,22,"rare",-7.18991498361767,-7.40385524271974
"sp011","MR1000",0,"MR",1000,"ep","ausente","coriacea",0.7152857143,23,"rare",-6.98142760922302,-7.4441374494335
"sp011","PR1000",0,"PR",1000,"ep","ausente","coriacea",0.7152857143,24,"rare",-7.44313424540865,-7.47397966722367
"sp011","GR1200",0,"GR",1200,"ep","ausente","coriacea",0.8581428571,25,"rare",-7.34957411775473,-7.51421053614177
"sp011","MR1200",4,"MR",1200,"ep","ausente","coriacea",0.8581428571,26,"rare",1.25436682208226,-7.36672119909296
"sp011","PR1200",0,"PR",1200,"ep","ausente","coriacea",0.8581428571,27,"rare",-7.77132462326855,-7.43803346656591
"sp011","GR1400",0,"GR",1400,"ep","ausente","coriacea",1.001,28,"rare",-7.98547041097,-7.47024630496574
"sp011","MR1400",0,"MR",1400,"ep","ausente","coriacea",1.001,29,"rare",-7.67231484490523,-7.48309934691486
"sp011","PR1400",0,"PR",1400,"ep","ausente","coriacea",1.001,30,"rare",-7.69674656095732,-7.38861057280028
"sp013","GR00",0,"GR",0,"ter","ausente","membranacea",0.001,1,"rare",-8.068710279599,-7.37509982340978
"sp013","MR00",0,"MR",0,"ter","ausente","membranacea",0.001,2,"rare",-8.25677860182384,-7.39881334961589
"sp013","PR00",0,"PR",0,"ter","ausente","membranacea",0.001,3,"rare",-7.26325739453899,-7.42217721467162
"sp013","GR010",8,"GR",10,"ter","ausente","membranacea",0.0081428571,4,"rare",2.04678319832135,-7.40815586774971
"sp013","MR010",0,"MR",10,"ter","ausente","membranacea",0.0081428571,5,"rare",-7.63001102670386,-7.39275632533035
"sp013","PR010",0,"PR",10,"ter","ausente","membranacea",0.0081428571,6,"rare",-7.79397964172718,-7.4585443888972
"sp013","GR50",0,"GR",50,"ter","ausente","membranacea",0.0367142857,7,"rare",-7.67782916270238,-7.42267342427179
"sp013","MR50",0,"MR",50,"ter","ausente","membranacea",0.0367142857,8,"rare",-7.58708219814022,-7.39584319388057
"sp013","PR50",0,"PR",50,"ter","ausente","membranacea",0.0367142857,9,"rare",-7.62300918351583,-7.35854272269446
"sp013","GR200",0,"GR",200,"ter","ausente","membranacea",0.1438571429,10,"rare",-7.60466729340463,-7.497637441178
"sp013","MR200",0,"MR",200,"ter","ausente","membranacea",0.1438571429,11,"rare",-7.13651178802132,-7.38160862512919
"sp013","PR200",0,"PR",200,"ter","ausente","membranacea",0.1438571429,12,"rare",-7.75717495291758,-7.39216697262235
"sp013","GR400",0,"GR",400,"ter","ausente","membranacea",0.2867142857,13,"rare",-7.50745869099774,-7.42215205510215
"sp013","MR400",0,"MR",400,"ter","ausente","membranacea",0.2867142857,14,"rare",-7.52625377978735,-7.40670276150979
"sp013","PR400",0,"PR",400,"ter","ausente","membranacea",0.2867142857,15,"rare",-7.15763082830208,-7.41964202407528
"sp013","GR600",0,"GR",600,"ter","ausente","membranacea",0.4295714286,16,"rare",-7.38432753784006,-7.50190883060363
"sp013","MR600",0,"MR",600,"ter","ausente","membranacea",0.4295714286,17,"rare",-7.8704015463629,-7.42340906370425
"sp013","PR600",0,"PR",600,"ter","ausente","membranacea",0.4295714286,18,"rare",-6.97003480507075,-7.32637130279284
"sp013","GR800",0,"GR",800,"ter","ausente","membranacea",0.5724285714,19,"rare",-7.17632684007345,-7.36475224303724
"sp013","MR800",0,"MR",800,"ter","ausente","membranacea",0.5724285714,20,"rare",-7.45071683778005,-7.43851489638114
"sp013","PR800",0,"PR",800,"ter","ausente","membranacea",0.5724285714,21,"rare",-7.31193496491077,-7.40984438918871
"sp013","GR1000",0,"GR",1000,"ter","ausente","membranacea",0.7152857143,22,"rare",-7.73979974505504,-7.37299009243459
"sp013","MR1000",0,"MR",1000,"ter","ausente","membranacea",0.7152857143,23,"rare",-7.53682311718508,-7.40276137723694
"sp013","PR1000",0,"PR",1000,"ter","ausente","membranacea",0.7152857143,24,"rare",-7.25590101945392,-7.44113950322013
"sp013","GR1200",0,"GR",1200,"ter","ausente","membranacea",0.8581428571,25,"rare",-7.78042435978395,-7.44304850541133
"sp013","MR1200",0,"MR",1200,"ter","ausente","membranacea",0.8581428571,26,"rare",-7.84971725420898,-7.42431803211062
"sp013","PR1200",0,"PR",1200,"ter","ausente","membranacea",0.8581428571,27,"rare",-7.75333605956086,-7.41130693297578
"sp013","GR1400",0,"GR",1400,"ter","ausente","membranacea",1.001,28,"rare",-7.59015119322753,-7.35280196016879
"sp013","MR1400",0,"MR",1400,"ter","ausente","membranacea",1.001,29,"rare",-8.26374791260971,-7.36425740299591
"sp013","PR1400",0,"PR",1400,"ter","ausente","membranacea",1.001,30,"rare",-7.50150406660862,-7.4075527259663
"sp014","GR00",0,"GR",0,"ter","ausente","membranacea",0.001,1,"rare",-7.29797078385524,-7.43720863266168
"sp014","MR00",0,"MR",0,"ter","ausente","membranacea",0.001,2,"rare",-8.26932184992488,-7.39660709461473
"sp014","PR00",0,"PR",0,"ter","ausente","membranacea",0.001,3,"rare",-7.46117270065089,-7.39760039830873
"sp014","GR010",0,"GR",10,"ter","ausente","membranacea",0.0081428571,4,"rare",-7.35002729211055,-7.50413928325455
"sp014","MR010",0,"MR",10,"ter","ausente","membranacea",0.0081428571,5,"rare",-8.00142452405349,-7.47023972705814
"sp014","PR010",0,"PR",10,"ter","ausente","membranacea",0.0081428571,6,"rare",-7.18083747153716,-7.45166147189858
"sp014","GR50",0,"GR",50,"ter","ausente","membranacea",0.0367142857,7,"rare",-6.86477878470902,-7.44619568575311
"sp014","MR50",0,"MR",50,"ter","ausente","membranacea",0.0367142857,8,"rare",-7.63596947157092,-7.42833266441617
"sp014","PR50",0,"PR",50,"ter","ausente","membranacea",0.0367142857,9,"rare",-7.52985082625437,-7.38883342109582
"sp014","GR200",0,"GR",200,"ter","ausente","membranacea",0.1438571429,10,"rare",-7.27095766125866,-7.47955972710905
"sp014","MR200",0,"MR",200,"ter","ausente","membranacea",0.1438571429,11,"rare",-7.24439289776927,-7.44311642820257
"sp014","PR200",0,"PR",200,"ter","ausente","membranacea",0.1438571429,12,"rare",-7.82075660040945,-7.43168179357848
"sp014","GR400",0,"GR",400,"ter","ausente","membranacea",0.2867142857,13,"rare",-7.21395876153746,-7.46975660662697
"sp014","MR400",0,"MR",400,"ter","ausente","membranacea",0.2867142857,14,"rare",-7.61205894872075,-7.39960816016085
"sp014","PR400",0,"PR",400,"ter","ausente","membranacea",0.2867142857,15,"rare",-7.49961277021907,-7.45502382401966
"sp014","GR600",0,"GR",600,"ter","ausente","membranacea",0.4295714286,16,"rare",-7.84521545678359,-7.40066498139591
"sp014","MR600",0,"MR",600,"ter","ausente","membranacea",0.4295714286,17,"rare",-7.67688777163401,-7.45960965412023
"sp014","PR600",0,"PR",600,"ter","ausente","membranacea",0.4295714286,18,"rare",-8.17398780330302,-7.40366741779293
"sp014","GR800",0,"GR",800,"ter","ausente","membranacea",0.5724285714,19,"rare",-7.32462195443273,-7.3971649038745
"sp014","MR800",31,"MR",800,"ter","ausente","membranacea",0.5724285714,20,"rare",3.42155881675702,-7.43701051422918
"sp014","PR800",0,"PR",800,"ter","ausente","membranacea",0.5724285714,21,"rare",-6.9338007075721,-7.4645800897091
"sp014","GR1000",0,"GR",1000,"ter","ausente","membranacea",0.7152857143,22,"rare",-7.78392504352838,-7.43527187340928
"sp014","MR1000",1,"MR",1000,"ter","ausente","membranacea",0.7152857143,23,"rare",-0.167042720938793,-7.41440526435963
"sp014","PR1000",0,"PR",1000,"ter","ausente","membranacea",0.7152857143,24,"rare",-7.5221128103594,-7.44967855455447
"sp014","GR1200",0,"GR",1200,"ter","ausente","membranacea",0.8581428571,25,"rare",-7.31220844576797,-7.48528823572199
"sp014","MR1200",0,"MR",1200,"ter","ausente","membranacea",0.8581428571,26,"rare",-7.45687407258654,-7.43594381194224
"sp014","PR1200",0,"PR",1200,"ter","ausente","membranacea",0.8581428571,27,"rare",-7.14350798295547,-7.44392722278633
"sp014","GR1400",0,"GR",1400,"ter","ausente","membranacea",1.001,28,"rare",-7.42117864496208,-7.40117744121878
"sp014","MR1400",0,"MR",1400,"ter","ausente","membranacea",1.001,29,"rare",-7.37188475768037,-7.37770103291515
"sp014","PR1400",0,"PR",1400,"ter","ausente","membranacea",1.001,30,"rare",-7.14231500965965,-7.41457920174046
"sp015","GR00",0,"GR",0,"ep","ausente","membranacea",0.001,1,"rare",-7.44803091407434,-7.44589498241884
"sp015","MR00",0,"MR",0,"ep","ausente","membranacea",0.001,2,"rare",-7.49114040630759,-7.42166236780341
"sp015","PR00",0,"PR",0,"ep","ausente","membranacea",0.001,3,"rare",-7.67959476887952,-7.45699212655659
"sp015","GR010",0,"GR",10,"ep","ausente","membranacea",0.0081428571,4,"rare",-7.14104347756569,-7.34754841164426
"sp015","MR010",0,"MR",10,"ep","ausente","membranacea",0.0081428571,5,"rare",-7.52258079340283,-7.46314381634528
"sp015","PR010",0,"PR",10,"ep","ausente","membranacea",0.0081428571,6,"rare",-7.26392537402601,-7.39933003920105
"sp015","GR50",2,"GR",50,"ep","ausente","membranacea",0.0367142857,7,"rare",0.627939564932849,-7.45595358263331
"sp015","MR50",0,"MR",50,"ep","ausente","membranacea",0.0367142857,8,"rare",-8.17301204720116,-7.31888179025743
"sp015","PR50",0,"PR",50,"ep","ausente","membranacea",0.0367142857,9,"rare",-7.36965895323842,-7.52580170488533
"sp015","GR200",13,"GR",200,"ep","ausente","membranacea",0.1438571429,10,"rare",2.46336676757214,-7.41322212309068
"sp015","MR200",0,"MR",200,"ep","ausente","membranacea",0.1438571429,11,"rare",-7.47240848725168,-7.41094208403447
"sp015","PR200",0,"PR",200,"ep","ausente","membranacea",0.1438571429,12,"rare",-7.7293892359205,-7.41872693275873
"sp015","GR400",0,"GR",400,"ep","ausente","membranacea",0.2867142857,13,"rare",-6.74524199460394,-7.43693230964927
"sp015","MR400",13,"MR",400,"ep","ausente","membranacea",0.2867142857,14,"rare",2.5475397278747,-7.46941495065672
"sp015","PR400",2,"PR",400,"ep","ausente","membranacea",0.2867142857,15,"rare",0.594682569506892,-7.47659505207184
"sp015","GR600",0,"GR",600,"ep","ausente","membranacea",0.4295714286,16,"rare",-7.67894120678737,-7.49130970122982
"sp015","MR600",0,"MR",600,"ep","ausente","membranacea",0.4295714286,17,"rare",-7.24370408282485,-7.42271735276033
"sp015","PR600",0,"PR",600,"ep","ausente","membranacea",0.4295714286,18,"rare",-7.21656954122105,-7.44005369823099
"sp015","GR800",0,"GR",800,"ep","ausente","membranacea",0.5724285714,19,"rare",-7.55464744018122,-7.38896704228478
"sp015","MR800",0,"MR",800,"ep","ausente","membranacea",0.5724285714,20,"rare",-7.53518949054641,-7.43099677198042
"sp015","PR800",0,"PR",800,"ep","ausente","membranacea",0.5724285714,21,"rare",-7.30317697733908,-7.43227266753991
"sp015","GR1000",0,"GR",1000,"ep","ausente","membranacea",0.7152857143,22,"rare",-7.43935231956721,-7.4808908110812
"sp015","MR1000",0,"MR",1000,"ep","ausente","membranacea",0.7152857143,23,"rare",-7.22094285734436,-7.45355231261057
"sp015","PR1000",0,"PR",1000,"ep","ausente","membranacea",0.7152857143,24,"rare",-7.42595842736425,-7.46869765612881
"sp015","GR1200",0,"GR",1200,"ep","ausente","membranacea",0.8581428571,25,"rare",-7.51204466163565,-7.40834238868413
"sp015","MR1200",0,"MR",1200,"ep","ausente","membranacea",0.8581428571,26,"rare",-7.46514953595699,-7.41387783939952
"sp015","PR1200",0,"PR",1200,"ep","ausente","membranacea",0.8581428571,27,"rare",-7.32450246377963,-7.41775998225309
"sp015","GR1400",0,"GR",1400,"ep","ausente","membranacea",1.001,28,"rare",-7.46842394993676,-7.41533798426009
"sp015","MR1400",0,"MR",1400,"ep","ausente","membranacea",1.001,29,"rare",-7.45107250662629,-7.36939405953628
"sp015","PR1400",0,"PR",1400,"ep","ausente","membranacea",1.001,30,"rare",-7.35209808430284,-7.4280929901823
"sp016","GR00",0,"GR",0,"ep","ausente","membranacea",0.001,1,"rare",-7.737037871283,-7.40375179087012
"sp016","MR00",0,"MR",0,"ep","ausente","membranacea",0.001,2,"rare",-7.24284513083379,-7.46821619846852
"sp016","PR00",0,"PR",0,"ep","ausente","membranacea",0.001,3,"rare",-7.32360616092285,-7.41474085546098
"sp016","GR010",0,"GR",10,"ep","ausente","membranacea",0.0081428571,4,"rare",-7.19813725112255,-7.38620107243221
"sp016","MR010",0,"MR",10,"ep","ausente","membranacea",0.0081428571,5,"rare",-6.9804257221007,-7.38975538658607
"sp016","PR010",0,"PR",10,"ep","ausente","membranacea",0.0081428571,6,"rare",-7.37008463608936,-7.42536428656345
"sp016","GR50",0,"GR",50,"ep","ausente","membranacea",0.0367142857,7,"rare",-7.4773983499459,-7.42951310689238
"sp016","MR50",0,"MR",50,"ep","ausente","membranacea",0.0367142857,8,"rare",-7.20935388091576,-7.43557873450287
"sp016","PR50",0,"PR",50,"ep","ausente","membranacea",0.0367142857,9,"rare",-7.60941368247653,-7.48065956216936
"sp016","GR200",0,"GR",200,"ep","ausente","membranacea",0.1438571429,10,"rare",-7.24612741126131,-7.42008312793647
"sp016","MR200",0,"MR",200,"ep","ausente","membranacea",0.1438571429,11,"rare",-7.67996080161064,-7.39443373607607
"sp016","PR200",0,"PR",200,"ep","ausente","membranacea",0.1438571429,12,"rare",-7.50928135322314,-7.41046643131505
"sp016","GR400",0,"GR",400,"ep","ausente","membranacea",0.2867142857,13,"rare",-7.55912780229459,-7.41766179663785
"sp016","MR400",1,"MR",400,"ep","ausente","membranacea",0.2867142857,14,"rare",-0.256859605034335,-7.38555579200176
"sp016","PR400",0,"PR",400,"ep","ausente","membranacea",0.2867142857,15,"rare",-7.54827413335236,-7.37040178994599
"sp016","GR600",0,"GR",600,"ep","ausente","membranacea",0.4295714286,16,"rare",-7.67333853012227,-7.45564148571552
"sp016","MR600",0,"MR",600,"ep","ausente","membranacea",0.4295714286,17,"rare",-7.34671040658629,-7.44461483295683
"sp016","PR600",0,"PR",600,"ep","ausente","membranacea",0.4295714286,18,"rare",-7.59646416406631,-7.44739904397968
"sp016","GR800",0,"GR",800,"ep","ausente","membranacea",0.5724285714,19,"rare",-7.06282303383868,-7.4191456263654
"sp016","MR800",0,"MR",800,"ep","ausente","membranacea",0.5724285714,20,"rare",-7.30876814526755,-7.39401113497677
"sp016","PR800",0,"PR",800,"ep","ausente","membranacea",0.5724285714,21,"rare",-6.65866651991354,-7.38246124569234
"sp016","GR1000",0,"GR",1000,"ep","ausente","membranacea",0.7152857143,22,"rare",-7.36046775926536,-7.38473811424238
"sp016","MR1000",0,"MR",1000,"ep","ausente","membranacea",0.7152857143,23,"rare",-8.02541692145282,-7.43067396771105
"sp016","PR1000",0,"PR",1000,"ep","ausente","membranacea",0.7152857143,24,"rare",-6.58489835283171,-7.49129743031393
"sp016","GR1200",0,"GR",1200,"ep","ausente","membranacea",0.8581428571,25,"rare",-7.45840143423791,-7.38065239258162
"sp016","MR1200",0,"MR",1200,"ep","ausente","membranacea",0.8581428571,26,"rare",-7.18087572052251,-7.3543542722225
"sp016","PR1200",0,"PR",1200,"ep","ausente","membranacea",0.8581428571,27,"rare",-7.25977864050641,-7.48503874481521
"sp016","GR1400",0,"GR",1400,"ep","ausente","membranacea",1.001,28,"rare",-8.06333660767298,-7.39639918711775
"sp016","MR1400",0,"MR",1400,"ep","ausente","membranacea",1.001,29,"rare",-7.62398500301083,-7.45146691477123
"sp016","PR1400",0,"PR",1400,"ep","ausente","membranacea",1.001,30,"rare",-7.41399117340121,-7.49037591983059
"sp017","GR00",0,"GR",0,"ep","ausente","membranacea",0.001,1,"rare",-6.99949752694305,-7.41187724097735
"sp017","MR00",0,"MR",0,"ep","ausente","membranacea",0.001,2,"rare",-7.37029986468506,-7.37194084802271
"sp017","PR00",0,"PR",0,"ep","ausente","membranacea",0.001,3,"rare",-8.07265705617835,-7.42073515167139
"sp017","GR010",0,"GR",10,"ep","ausente","membranacea",0.0081428571,4,"rare",-7.08628392790615,-7.48110513017771
"sp017","MR010",0,"MR",10,"ep","ausente","membranacea",0.0081428571,5,"rare",-7.50923417558755,-7.39119198266436
"sp017","PR010",0,"PR",10,"ep","ausente","membranacea",0.0081428571,6,"rare",-7.2197709401306,-7.38047586833468
"sp017","GR50",0,"GR",50,"ep","ausente","membranacea",0.0367142857,7,"rare",-7.19300359639371,-7.44547761259691
"sp017","MR50",0,"MR",50,"ep","ausente","membranacea",0.0367142857,8,"rare",-7.47083829168596,-7.41433013530041
"sp017","PR50",0,"PR",50,"ep","ausente","membranacea",0.0367142857,9,"rare",-7.2733207727297,-7.47010369582628
"sp017","GR200",0,"GR",200,"ep","ausente","membranacea",0.1438571429,10,"rare",-7.21659039687792,-7.39584640010778
"sp017","MR200",0,"MR",200,"ep","ausente","membranacea",0.1438571429,11,"rare",-7.39040326429487,-7.41351679934171
"sp017","PR200",0,"PR",200,"ep","ausente","membranacea",0.1438571429,12,"rare",-7.3401337804063,-7.44762450083677
"sp017","GR400",0,"GR",400,"ep","ausente","membranacea",0.2867142857,13,"rare",-7.59627532214866,-7.48823911386401
"sp017","MR400",0,"MR",400,"ep","ausente","membranacea",0.2867142857,14,"rare",-7.23512065675355,-7.479109025211
"sp017","PR400",0,"PR",400,"ep","ausente","membranacea",0.2867142857,15,"rare",-7.37692980882148,-7.45891126514412
"sp017","GR600",0,"GR",600,"ep","ausente","membranacea",0.4295714286,16,"rare",-7.37719397063253,-7.44034344206199
"sp017","MR600",4,"MR",600,"ep","ausente","membranacea",0.4295714286,17,"rare",1.33938221415113,-7.45050929417595
"sp017","PR600",0,"PR",600,"ep","ausente","membranacea",0.4295714286,18,"rare",-7.76476977081097,-7.42390333068586
"sp017","GR800",0,"GR",800,"ep","ausente","membranacea",0.5724285714,19,"rare",-7.36296664683117,-7.4835775455559
"sp017","MR800",2,"MR",800,"ep","ausente","membranacea",0.5724285714,20,"rare",0.689977302893366,-7.45641279128326
"sp017","PR800",0,"PR",800,"ep","ausente","membranacea",0.5724285714,21,"rare",-7.33083516938872,-7.40045834430813
"sp017","GR1000",0,"GR",1000,"ep","ausente","membranacea",0.7152857143,22,"rare",-7.85340821028843,-7.37075649685821
"sp017","MR1000",0,"MR",1000,"ep","ausente","membranacea",0.7152857143,23,"rare",-7.37865585593195,-7.39762247452907
"sp017","PR1000",0,"PR",1000,"ep","ausente","membranacea",0.7152857143,24,"rare",-7.23137843836843,-7.45459718024255
"sp017","GR1200",0,"GR",1200,"ep","ausente","membranacea",0.8581428571,25,"rare",-8.2130525624543,-7.42898134451645
"sp017","MR1200",0,"MR",1200,"ep","ausente","membranacea",0.8581428571,26,"rare",-6.42737639981856,-7.420703754462
"sp017","PR1200",0,"PR",1200,"ep","ausente","membranacea",0.8581428571,27,"rare",-7.08532855424731,-7.39127405995008
"sp017","GR1400",0,"GR",1400,"ep","ausente","membranacea",1.001,28,"rare",-7.43159069224895,-7.38888990555556
"sp017","MR1400",0,"MR",1400,"ep","ausente","membranacea",1.001,29,"rare",-7.83487031086255,-7.4458552096422
"sp017","PR1400",0,"PR",1400,"ep","ausente","membranacea",1.001,30,"rare",-7.43705593352924,-7.40870451976444
"sp018","GR00",0,"GR",0,"ter","ausente","membranacea",0.001,1,"rare",-7.01687707341415,-7.38606326965759
"sp018","MR00",0,"MR",0,"ter","ausente","membranacea",0.001,2,"rare",-7.25314166896651,-7.49254820919898
"sp018","PR00",0,"PR",0,"ter","ausente","membranacea",0.001,3,"rare",-7.78265853066288,-7.35072869189074
"sp018","GR010",0,"GR",10,"ter","ausente","membranacea",0.0081428571,4,"rare",-8.25470440205351,-7.41382885628424
"sp018","MR010",0,"MR",10,"ter","ausente","membranacea",0.0081428571,5,"rare",-7.54034676590435,-7.44697464717958
"sp018","PR010",0,"PR",10,"ter","ausente","membranacea",0.0081428571,6,"rare",-7.60119705188189,-7.4281743283567
"sp018","GR50",0,"GR",50,"ter","ausente","membranacea",0.0367142857,7,"rare",-7.24884136922519,-7.42483353329923
"sp018","MR50",0,"MR",50,"ter","ausente","membranacea",0.0367142857,8,"rare",-6.72772912013463,-7.3949508781504
"sp018","PR50",0,"PR",50,"ter","ausente","membranacea",0.0367142857,9,"rare",-7.21246066419929,-7.44996115300115
