area_code,species,abundance,mountain,altitude,life_form,indumentum,thickness,alt_std
MR010,sp052,0,MR,10,ter,presente,membranacea,0.0081428571
PR010,sp052,0,PR,10,ter,presente,membranacea,0.0081428571
GR50,sp052,0,GR,50,ter,presente,membranacea,0.0367142857
MR50,sp052,0,MR,50,ter,presente,membranacea,0.0367142857
PR50,sp052,13,PR,50,ter,presente,membranacea,0.0367142857
GR200,sp052,0,GR,200,ter,presente,membranacea,0.1438571429
MR200,sp052,0,MR,200,ter,presente,membranacea,0.1438571429
PR200,sp052,0,PR,200,ter,presente,membranacea,0.1438571429
GR400,sp052,0,GR,400,ter,presente,membranacea,0.2867142857
MR400,sp052,0,MR,400,ter,presente,membranacea,0.2867142857
PR400,sp052,0,PR,400,ter,presente,membranacea,0.2867142857
GR600,sp052,0,GR,600,ter,presente,membranacea,0.4295714286
MR600,sp052,0,MR,600,ter,presente,membranacea,0.4295714286
PR600,sp052,0,PR,600,ter,presente,membranacea,0.4295714286
GR800,sp052,0,GR,800,ter,presente,membranacea,0.5724285714
MR800,sp052,0,MR,800,ter,presente,membranacea,0.5724285714
PR800,sp052,0,PR,800,ter,presente,membranacea,0.5724285714
GR1000,sp052,0,GR,1000,ter,presente,membranacea,0.7152857143
MR1000,sp052,0,MR,1000,ter,presente,membranacea,0.7152857143
PR1000,sp052,0,PR,1000,ter,presente,membranacea,0.7152857143
GR1200,sp052,0,GR,1200,ter,presente,membranacea,0.8581428571
MR1200,sp052,0,MR,1200,ter,presente,membranacea,0.8581428571
PR1200,sp052,0,PR,1200,ter,presente,membranacea,0.8581428571
GR1400,sp052,0,GR,1400,ter,presente,membranacea,1.001
MR1400,sp052,0,MR,1400,ter,presente,membranacea,1.001
PR1400,sp052,0,PR,1400,ter,presente,membranacea,1.001
GR00,sp053,0,GR,0,ter,ausente,coriacea,0.001
MR00,sp053,0,MR,0,ter,ausente,coriacea,0.001
PR00,sp053,0,PR,0,ter,ausente,coriacea,0.001
GR010,sp053,0,GR,10,ter,ausente,coriacea,0.0081428571
MR010,sp053,0,MR,10,ter,ausente,coriacea,0.0081428571
PR010,sp053,0,PR,10,ter,ausente,coriacea,0.0081428571
GR50,sp053,0,GR,50,ter,ausente,coriacea,0.0367142857
MR50,sp053,0,MR,50,ter,ausente,coriacea,0.0367142857
PR50,sp053,0,PR,50,ter,ausente,coriacea,0.0367142857
GR200,sp053,0,GR,200,ter,ausente,coriacea,0.1438571429
MR200,sp053,0,MR,200,ter,ausente,coriacea,0.1438571429
PR200,sp053,0,PR,200,ter,ausente,coriacea,0.1438571429
GR400,sp053,0,GR,400,ter,ausente,coriacea,0.2867142857
MR400,sp053,0,MR,400,ter,ausente,coriacea,0.2867142857
PR400,sp053,0,PR,400,ter,ausente,coriacea,0.2867142857
GR600,sp053,0,GR,600,ter,ausente,coriacea,0.4295714286
MR600,sp053,0,MR,600,ter,ausente,coriacea,0.4295714286
PR600,sp053,0,PR,600,ter,ausente,coriacea,0.4295714286
GR800,sp053,0,GR,800,ter,ausente,coriacea,0.5724285714
MR800,sp053,0,MR,800,ter,ausente,coriacea,0.5724285714
PR800,sp053,0,PR,800,ter,ausente,coriacea,0.5724285714
GR1000,sp053,15,GR,1000,ter,ausente,coriacea,0.7152857143
MR1000,sp053,0,MR,1000,ter,ausente,coriacea,0.7152857143
PR1000,sp053,0,PR,1000,ter,ausente,coriacea,0.7152857143
GR1200,sp053,1,GR,1200,ter,ausente,coriacea,0.8581428571
MR1200,sp053,0,MR,1200,ter,ausente,coriacea,0.8581428571
PR1200,sp053,0,PR,1200,ter,ausente,coriacea,0.8581428571
GR1400,sp053,0,GR,1400,ter,ausente,coriacea,1.001
MR1400,sp053,0,MR,1400,ter,ausente,coriacea,1.001
PR1400,sp053,0,PR,1400,ter,ausente,coriacea,1.001
GR00,sp054,0,GR,0,ep,presente,membranacea,0.001
MR00,sp054,0,MR,0,ep,presente,membranacea,0.001
PR00,sp054,0,PR,0,ep,presente,membranacea,0.001
GR010,sp054,0,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp054,0,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp054,0,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp054,0,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp054,0,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp054,0,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp054,0,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp054,0,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp054,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp054,0,GR,400,ep,presente,membranacea,0.2867142857
MR400,sp054,0,MR,400,ep,presente,membranacea,0.2867142857
PR400,sp054,0,PR,400,ep,presente,membranacea,0.2867142857
GR600,sp054,0,GR,600,ep,presente,membranacea,0.4295714286
MR600,sp054,0,MR,600,ep,presente,membranacea,0.4295714286
PR600,sp054,0,PR,600,ep,presente,membranacea,0.4295714286
GR800,sp054,0,GR,800,ep,presente,membranacea,0.5724285714
MR800,sp054,0,MR,800,ep,presente,membranacea,0.5724285714
PR800,sp054,0,PR,800,ep,presente,membranacea,0.5724285714
GR1000,sp054,0,GR,1000,ep,presente,membranacea,0.7152857143
MR1000,sp054,0,MR,1000,ep,presente,membranacea,0.7152857143
PR1000,sp054,11,PR,1000,ep,presente,membranacea,0.7152857143
GR1200,sp054,0,GR,1200,ep,presente,membranacea,0.8581428571
MR1200,sp054,0,MR,1200,ep,presente,membranacea,0.8581428571
PR1200,sp054,0,PR,1200,ep,presente,membranacea,0.8581428571
GR1400,sp054,0,GR,1400,ep,presente,membranacea,1.001
MR1400,sp054,6,MR,1400,ep,presente,membranacea,1.001
PR1400,sp054,0,PR,1400,ep,presente,membranacea,1.001
GR00,sp055,0,GR,0,ep,presente,membranacea,0.001
MR00,sp055,0,MR,0,ep,presente,membranacea,0.001
PR00,sp055,0,PR,0,ep,presente,membranacea,0.001
GR010,sp055,0,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp055,0,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp055,1,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp055,0,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp055,0,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp055,0,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp055,0,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp055,0,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp055,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp055,0,GR,400,ep,presente,membranacea,0.2867142857
MR400,sp055,0,MR,400,ep,presente,membranacea,0.2867142857
PR400,sp055,0,PR,400,ep,presente,membranacea,0.2867142857
GR600,sp055,0,GR,600,ep,presente,membranacea,0.4295714286
MR600,sp055,0,MR,600,ep,presente,membranacea,0.4295714286
PR600,sp055,0,PR,600,ep,presente,membranacea,0.4295714286
GR800,sp055,1,GR,800,ep,presente,membranacea,0.5724285714
MR800,sp055,0,MR,800,ep,presente,membranacea,0.5724285714
PR800,sp055,0,PR,800,ep,presente,membranacea,0.5724285714
GR1000,sp055,0,GR,1000,ep,presente,membranacea,0.7152857143
MR1000,sp055,0,MR,1000,ep,presente,membranacea,0.7152857143
PR1000,sp055,0,PR,1000,ep,presente,membranacea,0.7152857143
GR1200,sp055,0,GR,1200,ep,presente,membranacea,0.8581428571
MR1200,sp055,0,MR,1200,ep,presente,membranacea,0.8581428571
PR1200,sp055,0,PR,1200,ep,presente,membranacea,0.8581428571
GR1400,sp055,0,GR,1400,ep,presente,membranacea,1.001
MR1400,sp055,0,MR,1400,ep,presente,membranacea,1.001
PR1400,sp055,0,PR,1400,ep,presente,membranacea,1.001
GR00,sp056,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp056,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp056,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp056,0,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp056,8,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp056,11,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp056,0,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp056,0,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp056,0,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp056,0,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp056,0,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp056,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp056,0,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp056,0,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp056,0,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp056,0,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp056,0,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp056,0,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp056,0,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp056,0,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp056,0,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp056,0,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp056,0,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp056,0,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp056,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp056,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp056,0,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp056,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp056,0,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp056,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp057,0,GR,0,ep,presente,membranacea,0.001
MR00,sp057,0,MR,0,ep,presente,membranacea,0.001
PR00,sp057,0,PR,0,ep,presente,membranacea,0.001
GR010,sp057,0,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp057,0,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp057,0,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp057,0,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp057,0,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp057,0,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp057,0,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp057,0,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp057,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp057,0,GR,400,ep,presente,membranacea,0.2867142857
MR400,sp057,0,MR,400,ep,presente,membranacea,0.2867142857
PR400,sp057,0,PR,400,ep,presente,membranacea,0.2867142857
GR600,sp057,0,GR,600,ep,presente,membranacea,0.4295714286
MR600,sp057,0,MR,600,ep,presente,membranacea,0.4295714286
PR600,sp057,0,PR,600,ep,presente,membranacea,0.4295714286
GR800,sp057,0,GR,800,ep,presente,membranacea,0.5724285714
MR800,sp057,0,MR,800,ep,presente,membranacea,0.5724285714
PR800,sp057,0,PR,800,ep,presente,membranacea,0.5724285714
GR1000,sp057,0,GR,1000,ep,presente,membranacea,0.7152857143
MR1000,sp057,0,MR,1000,ep,presente,membranacea,0.7152857143
PR1000,sp057,47,PR,1000,ep,presente,membranacea,0.7152857143
GR1200,sp057,0,GR,1200,ep,presente,membranacea,0.8581428571
MR1200,sp057,0,MR,1200,ep,presente,membranacea,0.8581428571
PR1200,sp057,0,PR,1200,ep,presente,membranacea,0.8581428571
GR1400,sp057,0,GR,1400,ep,presente,membranacea,1.001
MR1400,sp057,0,MR,1400,ep,presente,membranacea,1.001
PR1400,sp057,0,PR,1400,ep,presente,membranacea,1.001
GR00,sp058,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp058,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp058,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp058,51,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp058,14,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp058,27,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp058,0,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp058,4,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp058,0,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp058,1,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp058,0,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp058,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp058,0,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp058,0,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp058,0,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp058,0,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp058,0,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp058,0,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp058,0,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp058,0,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp058,0,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp058,0,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp058,0,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp058,0,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp058,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp058,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp058,0,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp058,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp058,0,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp058,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp059,0,GR,0,ep,ausente,coriacea,0.001
MR00,sp059,0,MR,0,ep,ausente,coriacea,0.001
PR00,sp059,0,PR,0,ep,ausente,coriacea,0.001
GR010,sp059,0,GR,10,ep,ausente,coriacea,0.0081428571
MR010,sp059,2,MR,10,ep,ausente,coriacea,0.0081428571
PR010,sp059,3,PR,10,ep,ausente,coriacea,0.0081428571
GR50,sp059,0,GR,50,ep,ausente,coriacea,0.0367142857
MR50,sp059,3,MR,50,ep,ausente,coriacea,0.0367142857
PR50,sp059,0,PR,50,ep,ausente,coriacea,0.0367142857
GR200,sp059,0,GR,200,ep,ausente,coriacea,0.1438571429
MR200,sp059,0,MR,200,ep,ausente,coriacea,0.1438571429
PR200,sp059,3,PR,200,ep,ausente,coriacea,0.1438571429
GR400,sp059,0,GR,400,ep,ausente,coriacea,0.2867142857
MR400,sp059,0,MR,400,ep,ausente,coriacea,0.2867142857
PR400,sp059,0,PR,400,ep,ausente,coriacea,0.2867142857
GR600,sp059,0,GR,600,ep,ausente,coriacea,0.4295714286
MR600,sp059,0,MR,600,ep,ausente,coriacea,0.4295714286
PR600,sp059,0,PR,600,ep,ausente,coriacea,0.4295714286
GR800,sp059,0,GR,800,ep,ausente,coriacea,0.5724285714
MR800,sp059,0,MR,800,ep,ausente,coriacea,0.5724285714
PR800,sp059,0,PR,800,ep,ausente,coriacea,0.5724285714
GR1000,sp059,0,GR,1000,ep,ausente,coriacea,0.7152857143
MR1000,sp059,2,MR,1000,ep,ausente,coriacea,0.7152857143
PR1000,sp059,0,PR,1000,ep,ausente,coriacea,0.7152857143
GR1200,sp059,0,GR,1200,ep,ausente,coriacea,0.8581428571
MR1200,sp059,0,MR,1200,ep,ausente,coriacea,0.8581428571
PR1200,sp059,0,PR,1200,ep,ausente,coriacea,0.8581428571
GR1400,sp059,0,GR,1400,ep,ausente,coriacea,1.001
MR1400,sp059,0,MR,1400,ep,ausente,coriacea,1.001
PR1400,sp059,0,PR,1400,ep,ausente,coriacea,1.001
GR00,sp060,0,GR,0,ep,ausente,coriacea,0.001
MR00,sp060,0,MR,0,ep,ausente,coriacea,0.001
PR00,sp060,0,PR,0,ep,ausente,coriacea,0.001
GR010,sp060,8,GR,10,ep,ausente,coriacea,0.0081428571
MR010,sp060,15,MR,10,ep,ausente,coriacea,0.0081428571
PR010,sp060,44,PR,10,ep,ausente,coriacea,0.0081428571
GR50,sp060,0,GR,50,ep,ausente,coriacea,0.0367142857
MR50,sp060,1,MR,50,ep,ausente,coriacea,0.0367142857
PR50,sp060,13,PR,50,ep,ausente,coriacea,0.0367142857
GR200,sp060,0,GR,200,ep,ausente,coriacea,0.1438571429
MR200,sp060,0,MR,200,ep,ausente,coriacea,0.1438571429
PR200,sp060,0,PR,200,ep,ausente,coriacea,0.1438571429
GR400,sp060,0,GR,400,ep,ausente,coriacea,0.2867142857
MR400,sp060,0,MR,400,ep,ausente,coriacea,0.2867142857
PR400,sp060,0,PR,400,ep,ausente,coriacea,0.2867142857
GR600,sp060,0,GR,600,ep,ausente,coriacea,0.4295714286
MR600,sp060,0,MR,600,ep,ausente,coriacea,0.4295714286
PR600,sp060,0,PR,600,ep,ausente,coriacea,0.4295714286
GR800,sp060,0,GR,800,ep,ausente,coriacea,0.5724285714
MR800,sp060,0,MR,800,ep,ausente,coriacea,0.5724285714
PR800,sp060,0,PR,800,ep,ausente,coriacea,0.5724285714
GR1000,sp060,0,GR,1000,ep,ausente,coriacea,0.7152857143
MR1000,sp060,0,MR,1000,ep,ausente,coriacea,0.7152857143
PR1000,sp060,0,PR,1000,ep,ausente,coriacea,0.7152857143
GR1200,sp060,0,GR,1200,ep,ausente,coriacea,0.8581428571
MR1200,sp060,0,MR,1200,ep,ausente,coriacea,0.8581428571
PR1200,sp060,0,PR,1200,ep,ausente,coriacea,0.8581428571
GR1400,sp060,0,GR,1400,ep,ausente,coriacea,1.001
MR1400,sp060,0,MR,1400,ep,ausente,coriacea,1.001
PR1400,sp060,0,PR,1400,ep,ausente,coriacea,1.001
GR00,sp061,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp061,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp061,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp061,0,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp061,0,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp061,4,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp061,0,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp061,0,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp061,0,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp061,0,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp061,0,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp061,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp061,0,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp061,0,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp061,0,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp061,0,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp061,0,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp061,0,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp061,0,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp061,0,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp061,0,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp061,0,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp061,0,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp061,0,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp061,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp061,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp061,0,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp061,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp061,0,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp061,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp062,0,GR,0,ep,presente,coriacea,0.001
MR00,sp062,0,MR,0,ep,presente,coriacea,0.001
PR00,sp062,0,PR,0,ep,presente,coriacea,0.001
GR010,sp062,0,GR,10,ep,presente,coriacea,0.0081428571
MR010,sp062,5,MR,10,ep,presente,coriacea,0.0081428571
PR010,sp062,0,PR,10,ep,presente,coriacea,0.0081428571
GR50,sp062,0,GR,50,ep,presente,coriacea,0.0367142857
MR50,sp062,54,MR,50,ep,presente,coriacea,0.0367142857
PR50,sp062,0,PR,50,ep,presente,coriacea,0.0367142857
GR200,sp062,4,GR,200,ep,presente,coriacea,0.1438571429
MR200,sp062,3,MR,200,ep,presente,coriacea,0.1438571429
PR200,sp062,0,PR,200,ep,presente,coriacea,0.1438571429
GR400,sp062,9,GR,400,ep,presente,coriacea,0.2867142857
MR400,sp062,9,MR,400,ep,presente,coriacea,0.2867142857
PR400,sp062,0,PR,400,ep,presente,coriacea,0.2867142857
GR600,sp062,0,GR,600,ep,presente,coriacea,0.4295714286
MR600,sp062,2,MR,600,ep,presente,coriacea,0.4295714286
PR600,sp062,15,PR,600,ep,presente,coriacea,0.4295714286
GR800,sp062,13,GR,800,ep,presente,coriacea,0.5724285714
MR800,sp062,4,MR,800,ep,presente,coriacea,0.5724285714
PR800,sp062,1,PR,800,ep,presente,coriacea,0.5724285714
GR1000,sp062,8,GR,1000,ep,presente,coriacea,0.7152857143
MR1000,sp062,0,MR,1000,ep,presente,coriacea,0.7152857143
PR1000,sp062,4,PR,1000,ep,presente,coriacea,0.7152857143
GR1200,sp062,0,GR,1200,ep,presente,coriacea,0.8581428571
MR1200,sp062,0,MR,1200,ep,presente,coriacea,0.8581428571
PR1200,sp062,1,PR,1200,ep,presente,coriacea,0.8581428571
GR1400,sp062,0,GR,1400,ep,presente,coriacea,1.001
MR1400,sp062,0,MR,1400,ep,presente,coriacea,1.001
PR1400,sp062,1,PR,1400,ep,presente,coriacea,1.001
GR00,sp063,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp063,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp063,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp063,0,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp063,0,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp063,0,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp063,0,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp063,0,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp063,0,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp063,0,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp063,0,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp063,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp063,0,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp063,0,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp063,0,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp063,0,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp063,0,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp063,0,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp063,3,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp063,0,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp063,0,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp063,1,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp063,0,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp063,0,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp063,9,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp063,50,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp063,44,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp063,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp063,1,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp063,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp064,0,GR,0,ep,NA,NA,0.001
MR00,sp064,0,MR,0,ep,NA,NA,0.001
PR00,sp064,0,PR,0,ep,NA,NA,0.001
GR010,sp064,22,GR,10,ep,NA,NA,0.0081428571
MR010,sp064,0,MR,10,ep,NA,NA,0.0081428571
PR010,sp064,0,PR,10,ep,NA,NA,0.0081428571
GR50,sp064,0,GR,50,ep,NA,NA,0.0367142857
MR50,sp064,0,MR,50,ep,NA,NA,0.0367142857
PR50,sp064,0,PR,50,ep,NA,NA,0.0367142857
GR200,sp064,0,GR,200,ep,NA,NA,0.1438571429
MR200,sp064,0,MR,200,ep,NA,NA,0.1438571429
PR200,sp064,0,PR,200,ep,NA,NA,0.1438571429
GR400,sp064,0,GR,400,ep,NA,NA,0.2867142857
MR400,sp064,0,MR,400,ep,NA,NA,0.2867142857
PR400,sp064,0,PR,400,ep,NA,NA,0.2867142857
GR600,sp064,0,GR,600,ep,NA,NA,0.4295714286
MR600,sp064,0,MR,600,ep,NA,NA,0.4295714286
PR600,sp064,0,PR,600,ep,NA,NA,0.4295714286
GR800,sp064,0,GR,800,ep,NA,NA,0.5724285714
MR800,sp064,0,MR,800,ep,NA,NA,0.5724285714
PR800,sp064,0,PR,800,ep,NA,NA,0.5724285714
GR1000,sp064,0,GR,1000,ep,NA,NA,0.7152857143
MR1000,sp064,0,MR,1000,ep,NA,NA,0.7152857143
PR1000,sp064,0,PR,1000,ep,NA,NA,0.7152857143
GR1200,sp064,0,GR,1200,ep,NA,NA,0.8581428571
MR1200,sp064,0,MR,1200,ep,NA,NA,0.8581428571
PR1200,sp064,0,PR,1200,ep,NA,NA,0.8581428571
GR1400,sp064,0,GR,1400,ep,NA,NA,1.001
MR1400,sp064,0,MR,1400,ep,NA,NA,1.001
PR1400,sp064,0,PR,1400,ep,NA,NA,1.001
GR00,sp065,0,GR,0,ep,presente,coriacea,0.001
MR00,sp065,0,MR,0,ep,presente,coriacea,0.001
PR00,sp065,0,PR,0,ep,presente,coriacea,0.001
GR010,sp065,0,GR,10,ep,presente,coriacea,0.0081428571
MR010,sp065,0,MR,10,ep,presente,coriacea,0.0081428571
PR010,sp065,0,PR,10,ep,presente,coriacea,0.0081428571
GR50,sp065,0,GR,50,ep,presente,coriacea,0.0367142857
MR50,sp065,0,MR,50,ep,presente,coriacea,0.0367142857
PR50,sp065,0,PR,50,ep,presente,coriacea,0.0367142857
GR200,sp065,0,GR,200,ep,presente,coriacea,0.1438571429
MR200,sp065,0,MR,200,ep,presente,coriacea,0.1438571429
PR200,sp065,0,PR,200,ep,presente,coriacea,0.1438571429
GR400,sp065,0,GR,400,ep,presente,coriacea,0.2867142857
MR400,sp065,0,MR,400,ep,presente,coriacea,0.2867142857
PR400,sp065,0,PR,400,ep,presente,coriacea,0.2867142857
